49.503549822375, 170.192784719259, 0 
34.4149610234494, 312.282103572638, 0 
2.99973576934996, 265.666241217715, 0 
199.117208507898, 179.80840662206, 0
273.855676067926, 381.730175346942, 0 
132.182772461876, 227.02299225704, 0 
59.9041661070213, 261.752731176444, 0 
279.196849307137, 198.956455773188, 0 
282.17277883886, 334.169629712668, 0 
0.213519238966293, 392.602299450246, 0 
97.9930684077521, 236.618525320021, 0 
161.981805427457, 29.7318436874691, 0 
109.150697269081, 73.9838517578244, 0 
260.14268981672, 43.9816909776915, 0 
280.402511530743, 397.209532321063, 0 
228.028601865297, 140.811704652296, 0 
151.708460613949, 289.493039890888, 0 
84.278435352388, 323.698642378533, 0 
262.35132954286, 162.449202977796, 0 
177.951400573343, 194.216588351045, 0 
249.921172966213, 155.781348394128, 0 
4.51189042791347, 35.7996509218587, 0 
19.8533229310314, 94.5976802839887, 0 
65.771849251246, 336.296505395461, 0 
192.778854857562, 45.829224464404, 0 
77.5810673681931, 179.085892226121, 0 
102.484188796712, 43.5166094556994, 0 
221.65999457364, 155.982223355669, 0 
275.777802589712, 151.840771403555, 0 
192.5687095153, 319.992103155699, 0
